id	name	rating	delta
ryanwang	ryanwang	1713.1322016190475	213.13220161904758
gaoziqi	高子奇	1676.3753066190475	176.3753066190476
sanjusss	陈玉鹏	1654.9423866190477	154.94238661904762
lingfengsan	YuanchenglongChen	1639.6184066190476	139.61840661904762
banxi	banxi	1627.6057466190477	127.60574661904764
cosecoder	CoseCoder	1617.6763666190477	117.6763666190476
20210721.fallpinkstar	已注销	1609.1806166190477	109.18061661904767
winterli	Xuedong Li	1601.7327066190476	101.73270661904758
kmforward	KMForward	1595.0846066190475	95.08460661904758
isshe	isshe	1589.0673116190476	89.06731161904759
dxx1996	dxx1996	1583.5604316190477	83.56043161904768
vesen	vesen	1578.4751366190476	78.47513661904759
xudashuai	大帅 徐	1573.7439716190477	73.74397161904767
yuweiming70	koishi70	1569.3145216190476	69.31452161904758
kosora	kosora	1565.1452016190476	65.14520161904761
timeless	王超将	1561.2024766190475	61.202476619047616
wynzn2009	王小二	1557.4589016190475	57.45890161904765
bice	斌 邢	1553.8917216190475	53.891721619047644
acvv_itdef	acvv_itdef	1550.4818516190476	50.481851619047575
yanqinghe	闫庆贺	1547.2131366190476	47.213136619047646
xh286286	redpandabigcat	1544.0717616190477	44.07176161904761
junchen	万峻辰	1541.0458416190477	41.04584161904768
wudong	wudong	1538.1250466190477	38.12504661904768
huppert	huppert	1535.3003666190475	35.30036661904762
warren	Warren	1532.5638816190476	32.563881619047606
zixunsilu	zixunsilu	1529.9085866190476	29.908586619047583
chencn14	陈龙	1527.3282616190477	27.32826161904768
jabriel	Jabriel Yang	1524.8173666190478	24.817366619047675
thebloodelf	李勇	1522.3709266190476	22.370926619047623
user9257	余快	1519.9844716190478	19.98447161904767
bluesword	李林峰	1517.6539516190476	17.65395161904758
asiawyz	Asiawyz	1515.3757116190477	15.375711619047596
checkmate	checkmate	1513.1464166190476	13.146416619047617
lwow2020	刘林欣	1510.9630266190477	10.963026619047586
user7710n	user7710n	1508.8227566190476	8.822756619047599
helenawang	terry	1506.7230666190476	6.723066619047589
torchman	Gao Yan	1504.6615966190477	4.661596619047604
redfish	岁也	1502.6361866190477	2.6361866190476384
xieqimin	qixi121	1500.6448366190477	0.6448366190476271
matix2565	IG、TheCai(菜)	1498.6856916190477	-1.3143083809524079
wangzhengfei	王政飞	1496.7570266190478	-3.242973380952318
ichuio	王颖	1494.8572416190477	-5.142758380952383
a643216	a643216	1492.9848466190476	-7.015153380952366
echohawk12580	echohawk	1491.1384466190477	-8.861553380952383
kklay	kklay	1489.3167316190477	-10.68326838095231
harman-darrenchen	CJ2432	1487.5184766190478	-12.48152338095235
jackhuang2018	jackHuang2018	1485.7425466190477	-14.257453380952366
tarma	tarma	1483.9878466190478	-16.012153380952324
russell_keane	wuxian	1482.2533666190477	-17.7466333809524
hefenglian666	LinlinWang	1480.5381466190477	-19.46185338095233
quao	quao	1478.8412816190478	-21.158718380952333
asurudo	Asurudo Jyo	1477.1619116190477	-22.838088380952396
yangfeng0722	acr0ss	1475.4992266190477	-24.500773380952406
hjtxx	进击的蜗牛	1473.8524516190478	-26.14754838095234
kioyong	梁勇	1472.2208566190477	-27.7791433809524
xymsqhao	Moonus	1470.6037466190478	-29.396253380952313
srain	Srain	1469.0004616190477	-30.99953838095234
15996208593	15996208593	1467.4103666190476	-32.589633380952364
muzhi1991	muzhi1991	1465.8328516190477	-34.16714838095231
overlove	张赛	1464.2673516190475	-35.732648380952355
tony1993	WangDongjie	1462.7133066190477	-37.28669338095233
warrior30	warrior30	1461.1701866190476	-38.82981338095237
user470	user470	1459.6374866190476	-40.36251338095235
francislv	francisLv	1458.1147266190476	-41.88527338095241
ghost_liu	微软真尼玛香	1456.6014266190477	-43.39857338095237
qiuk17	wdsefrgthynjukilokuyjthrgfe	1455.0971416190478	-44.90285838095235
xmlusr	Ming	1453.6014366190475	-46.398563380952396
xiangzz159	Yerik	1452.1138916190475	-47.88610838095235
chenguyue	陈佳熠	1450.6341016190477	-49.36589838095233
charlottelock	CharlotteLock	1449.1616816190476	-50.83831838095239
