id	name	rating	delta
chensuim	陈岁	2380.326280611956	-93.21545097618993
goddice	God Play Dice 🎲🎲🎲🎲	2177.347175646399	48.019603989367155
percy	ban peng	2174.440008503475	103.29456113229115
ryanwang	ryanwang	2143.6006221268644	80.32175750890131
jinmingli	jinmingli	2131.9048190635076	0
dxyinme	dxyinme	2107.4209564875437	0
dut200901102	HuJun	2034.2535457681854	0
luchy0120	luchy0120	2013.3982445971012	-36.447294961335174
jiang-hai-ji-yu-sheng	江海寄余生	1975.3516093009423	0
ch365	ch365	1967.2984998983538	0
chauncylee	chauncylee	1965.301056401023	5.210853234743
shiyinong	老哥哥	1963.177897450497	99.1794821852693
user7612p	Love of red moon	1960.8365855457564	0
rx782	RX78GP02	1957.4056502516141	87.19460938415203
kaizyn	Kaizyn	1952.2762591828566	0
igronemyk	igronemyk	1945.4068671811783	0
gaoziqi	高子奇	1935.366672135711	0
ntwbvdbl_oe	ntwbvdbl_oe	1920.9662817385506	0
ykx_akks	ykx_akks	1918.3868639466405	0
foxspy	foxspy	1918.1538419831807	0
corwinliu	XuqinLiu	1893.4691918890671	0
withod0	Withod	1887.9032145979356	-80.71725496216949
justfun	天天搁那儿扯犊子	1872.2516030802299	13.198726555536254
201612201402013	201612201402013	1866.451649038517	0
y_xx	xxx	1864.5230861172854	0
bice	斌 邢	1864.2702762105177	0
yousiki	YouSiki	1861.7172617652986	0
aixiong	肖宏宇	1857.3263389488015	0
llayzz	张志恒	1843.9362191831833	0
ghost_liu	微软真尼玛香	1842.4548924112037	-42.38888277543755
seieewkx	Kaixiang Wang	1840.5815073557224	39.16239228004382
resara	resara	1835.2223212160918	19.40555841967442
lorylin	lorylin	1835.0792835888776	0
francisjjf	Jianfei Jiang	1831.4943512292982	-30.992361593532124
hangyesheng	hangyesheng	1828.6343262903388	79.86212334542732
chengair	chengair	1818.2780362505432	22.21524338522282
asd112	asd112	1810.7994080474166	0
wengames	wengames	1810.2331695738267	13.610460061939406
jerryhao	季国玮	1805.566654829356	0
