id	name	rating	delta
int65536	int65536	3161.8504133208394	0
heltion	何逊	3158.9954531435774	0
johnkram	汪乐平	2925.5174017321065	0
lucifer1004	吴自华	2921.437085068431	0
lucifer1005	hide on bush	2914.026974206297	0
renascencepjw0510	shawn	2887.704397961152	0
ayamt	Ayamt	2877.376702203164	0
liouzhou_101	liouzhou_101	2860.710549516255	0
zqy1018	zqy1018	2853.9163190805684	0
jtjl	JTJL	2853.7875791223314	0
wifiii	wifiii	2849.7047687740587	0
mingqin-chen	Mingqin Chen	2813.8583135051663	0
asdfasdfasdf123123	yukiyukiyukiyukiyuki	2802.579517566783	0
huangyuyang	ztxz16	2775.3797866449067	0
acw_yxc	acwing_yxc	2747.820091267465	149.03276990835482
heyshb	Avalon	2743.7117859012887	0
tian-tang-6	天塘	2740.185175941186	0
asapin	饭他吃	2725.2935778148485	0
minori	Minori	2673.520656502403	1.2636346734168793
zerotrac2	zerotrac 🌸	2667.615744061746	0
qingczha	张晴川	2662.8499444222616	-102.23967324644147
zscnash	邹事成	2655.447869506752	0
endlesscheng	灵茶山艾府	2640.6469448079542	0
hhhyyyfff	hhhyyyfff	2621.726953220496	0
cuiaoxiang	Aoxiang Cui	2612.2897381018865	110.91371307393322
jinmingli	jinmingli	2609.0732870134143	0
jasonvictoryan	jasonvictoryan	2608.064583584097	0
bartsun	bartsun	2605.484272150421	0
ykx_akks	ykx_akks	2604.002927918088	92.31540325773179
ujimatsu_chiya	Ujimatsu Chiya	2602.1396291116944	41.26754206412583
qqwqert007	qqwqert007	2588.5141135311565	9.636837644663537
scut_dell	字节bpm团队求2-2大佬	2572.159262785126	27.639768390693952
_aki_	aki	2567.154810794415	0
sfiction	sfiction	2564.414857796873	0
polonez	Polonez	2563.934314355678	0
yousiki	YouSiki	2546.6128744264875	0
smartly	SmartLy	2533.510440255652	0
sdcgvhgj	sdcgvhgj	2532.9073056166817	0
w285714	w285714	2532.1282418248206	0
wnjxyk	Zhi Zhou	2526.8827047637496	0
lightcml	LighT	2518.5980437059247	0
thuczh	thuczh	2514.6247570411356	93.86174413468441
cksp	lucas110550	2507.237274415624	0
inszva-2	InsZVA	2506.575609231859	84.99691194396112
yang12138	yang12138	2499.9987069567983	0
light-cml	LighT	2497.7254216388633	0
laekov_prc	laekov	2497.4228440218453	0
pku_erutan	pku_erutan	2496.614076277528	0
noxe	noxe	2487.9679639463966	0
ezoixx130	ezoixx130	2485.369266649714	0
gao-bie-xian-yu	告别咸鱼	2483.691753549812	0
suspicious-colden	Suspicious Colden	2477.0824741363854	0
xh286286	redpandabigcat	2475.8395046315277	0
