id	name	rating	delta
int65536	int65536	3303.009494703228	0
johnkram	汪乐平	3143.6386607781683	112.10085678389336
lucifer1005	hide on bush	3043.890098052126	0
sfiction	sfiction	3037.49966319163	0
arignote	arignote	3026.1520803251296	9.2271972369318
lucifer1004	吴自华	3021.950999595646	0
ayamt	Ayamt	3018.8866450894616	0
zerotrac2	zerotrac 🌸	3000.553388313213	0
wwwwodddd	wwwwodddd	2999.3309103851757	0
liouzhou_101	liouzhou_101	2975.3824891490913	65.7055084129698
heltion	何逊	2973.0251594700785	0
wifiii	wifiii	2936.219427046787	0
hhhyyyfff	hhhyyyfff	2893.1273632886127	0
renascencepjw0510	shawn	2887.704397961152	0
endlesscheng	灵茶山艾府	2879.2551676071253	0
i_love_xiaoshagua_cpp	Shango	2875.0572403487718	0
7ucid-herscheld6u	jiangly	2843.8915220078406	0
ling-jian-2012	灵剑2012	2836.6120793484074	0
moransky	空	2836.597080482386	144.7957370796756
pku_erutan	pku_erutan	2823.4393655361478	0
jasonvictoryan	jasonvictoryan	2820.1716349839635	-2.6031474219018094
qingczha	张晴川	2818.626153911181	37.61562365088011
mingqin-chen	Mingqin Chen	2813.8583135051663	0
asdfasdfasdf123123	yukiyukiyukiyukiyuki	2799.0705617087597	0
tiger2005	tiger2005	2797.9845656383663	0
tsreaper	TsReaper	2797.7112578115484	-7.0655502494870746
meyi	zankizero	2792.4077290587734	-170.52250149671195
fan_of_emptyhope	fan_of_emptyhope	2786.9602351534454	-18.614837591383917
asapin	饭他吃	2783.422958318196	0
lucifer1006	牧瀬 紅莉栖	2775.0761274947013	0
cksp	lucas110550	2758.001014514987	0
acw_yxc	acwing_yxc	2754.4676184324244	0
ljc00118	LJC00118	2723.0967787522727	0
shengtongtong	shengtongtong	2720.248631162866	24.169326399195228
robezh-4	RobeZH	2719.6532582199793	0
ainuyu	Ainu	2709.218304128144	0
pornjoke	Pornjoke	2702.77629560865	0
jtjl	JTJL	2692.488622123337	0
w285714	w285714	2691.3061205186787	0
huangyuyang	ztxz16	2671.7985857468875	-56.60108818482641
chiro_11	Chiro_11	2662.9101545319627	0
zqy1018	zqy1018	2659.9021442431035	0
sserxhs	SSerxhs	2659.5730874469464	0
kayroger-n	Kayroger	2659.476376408164	0
qqwqert007	qqwqert007	2653.502954783289	-12.252077221227779
aging	Aging	2646.5166973005444	-21.34391973848315
oldyan	oldyan	2632.509952658906	42.42997490315528
xh286286	redpandabigcat	2618.7473194452186	0
ykx_akks	ykx_akks	2616.6200849503975	0
kybconnor	kybconnor	2615.834010185936	0
duyiblue	duyi	2610.719157934755	133.52912962730633
hongrock	Hongrock	2610.4975473652307	26.61472019683069
radiancesheep	TinyVii	2604.4013982646156	-17.646340702554113
qqapp	katoo	2603.238380695754	0
newhar	newhar	2599.6152186928575	102.87746886920385
heyshb	Avalon	2597.57174348304	0
smartly	SmartLy	2589.988004704855	0
yousiki	YouSiki	2571.4881819199204	0
czsnb	czsnb	2569.7721610131207	25.303986548940742
yang12138	yang12138	2568.709919444192	0
cuiaoxiang	Aoxiang Cui	2566.1334690053395	-50.747331443278114
ychzhou	ychzhou	2565.3072722733746	0
polonez	Polonez	2563.934314355678	0
lympanda	lympanda	2551.571767851435	0
noxe	noxe	2551.2769234190905	0
ujimatsu_chiya	Ujimatsu Chiya	2543.0656355073306	-194.79334794526918
kikokiko	Kikokiko	2543.0639847626157	0
vibrant-mayerhct	Vibrant MayerHCt	2539.338690867138	0
cola99	Cola9.9	2538.5950723168926	0
tryonetry	orrz	2534.941026331832	0
kpole	今夕	2530.8537639309225	0
eagleeyekestrel	EagleEyeKestrel	2529.4981838205904	0
setsunachyan	Setsuna	2529.166459376609	-26.47226181454758
megurine	5cm/s 🌸	2526.529396240583	0
_hy3	以上皆非_Official	2521.7745303646784	200.35197719738298
huiget-6	huiget	2520.8040308658665	0
