id	name	rating	delta
asapin	饭他吃	3445.0109871380855	121.64148642378319
johnkram	汪乐平	3002.1888782072456	0
heltion	何逊	2899.4740919038913	0
jtjl	JTJL	2859.800106924531	15.620166637337498
liouzhou_101	liouzhou_101	2837.4236440378904	0
tian-tang-6	天塘	2820.312036863968	0
mingqin-chen	Mingqin Chen	2813.8583135051663	0
wifiii	wifiii	2782.398042072653	-74.135168510784
qingczha	张晴川	2756.221621971519	138.58761159034935
zqy1018	zqy1018	2755.2240568096245	104.68976675224424
huangyuyang	ztxz16	2735.8774347135104	86.70143884835814
zerotrac2	zerotrac 🌸	2703.1166557557726	-106.55306219390393
jasonvictoryan	jasonvictoryan	2685.4475390531925	0
zscnash	邹事成	2655.447869506752	0
noxe	noxe	2646.5201399247444	0
xh286286	redpandabigcat	2645.033748943857	59.07831461801159
lucifer1004	吴自华	2627.361391287219	25.33774227464989
wnjxyk	Zhi Zhou	2605.1624772121318	26.609706349737117
lightcml	LighT	2565.761664276041	0
jinmingli	jinmingli	2546.742676073778	-35.95431251190933
light-cml	LighT	2538.6933572405956	-68.18010367872665
kaizyn	Kaizyn	2527.9344722711585	0
smartly	SmartLy	2526.417500363163	0
cksp	lucas110550	2523.50724117808	-57.422837616211545
ykx_akks	ykx_akks	2514.9550735242196	76.74432003764908
cuiaoxiang	Aoxiang Cui	2514.7348446549377	141.97020890693108
ychzhou	ychzhou	2499.393887750474	0
yousiki	YouSiki	2494.1567733426587	0
ezoixx130	ezoixx130	2485.369266649714	0
gao-bie-xian-yu	告别咸鱼	2483.691753549812	0
w285714	w285714	2482.8151872725825	56.741226289286104
suspicious-colden	Suspicious Colden	2477.0824741363854	0
laekov_prc	laekov	2468.06584730028	0
caigogo	caigogo	2464.678631310965	0
qodjf	qodjf	2453.1835731942124	0
galaxies	Galaxies	2451.123646113101	0
daodao-2	daodao	2449.703065748181	-140.90525218631223
fallleaves01	fallleaves01	2446.7913049282333	0
heyshb	Avalon	2445.15181839635	0
yang12138	yang12138	2443.625443012671	0
arignote	arignote	2438.74806403959	-70.00429047772144
minori	Minori	2416.0785638771094	103.84439968475938
acst	acst	2414.810309500087	39.40915406178153
lozy219	lozy219	2413.4663623601145	25.07906120175432
newhar	newhar	2413.108577006984	0
darrenhp	Darren Hp	2410.033018303783	121.25901525808518
pku_erutan	pku_erutan	2407.4355946845067	55.972568877362235
sleepybag	SleepyBag	2406.645644905401	-7.687251343532287
scut_dell	字节bpm团队求2-2大佬	2406.5110321632783	45.537471398590306
lostleaf	lostleaf	2401.7210280179106	90.14869554395803
endlesscheng	灵茶山艾府	2399.650976312913	-53.45439275104416
747929791	747929791	2399.0689810869635	0
htedsv-i	tennkei	2396.009096090991	0
chelly-6	Chelly	2394.6568195380974	0
lddlinan	82年的muggle	2392.5705184872854	19.52999507458305
inszva-2	InsZVA	2392.2013991150557	0
lxy-tql	Lxy-Tql	2391.7244393176184	-47.765635755749535
tuogy	tuogy	2388.0051090279107	0
logsniper	logsniper	2382.2181710139303	38.44976254793807
tryonetry	orrz	2376.0294566092184	0
shang-jin	尚晋	2373.7639341158506	89.37775944601806
hhhyyyfff	hhhyyyfff	2365.514048889088	0
asdfasdfasdf123123	yukiyukiyukiyukiyuki	2359.3382635608523	2.8412600010163462
gou-sha	西方哥哥天下第一	2358.806683008904	0
dut200901102	HuJun	2354.9988617786203	0
wyj20154348	WYJ20154348	2345.60702607268	-143.15956251081133
xiaotianrandom	Test	2340.40140704692	0
npuzj	npuzj	2339.1184342933852	0
wangshengyu	周赛稳定前五选手	2338.367396795695	0
9am	9am	2337.4855999368497	0
han-184	han3000	2336.172214673813	0
eureka17	Eureka17	2329.024071928829	87.10685163303931
jiangyanerpang	狗傻	2325.397123738773	3.0169898230952388
cjy-e	cjy	2319.297655581043	0
han3000	Han3000	2318.3796794999607	-102.23618593809185
lu-you-guan-guang	旅游观光	2313.746490660433	0
darkaimagic	darkaimagic	2312.091185761135	-17.251132199266458
zdragon	zdragon	2309.9740823652414	32.39944119662716
zesen	Zesen	2308.9134387451672	0
superj	SuperJ	2308.5256017038932	-3.927258142024291
yiwiy	YiwiY	2302.8648061440244	0
polonez	Polonez	2300.2286944591533	89.42112910271528
radiancesheep	TinyVii	2296.061390605922	31.340542955946667
9646516	9646516	2294.0667558254695	0
_aki_	aki	2293.866913688285	0
amline	YMYMY	2290.539960930805	0
aijmas	aijmas	2282.774419482929	0
wangyurzee7	wangyurzee7	2276.4362036893513	0
skylines	skylines	2271.36652610078	0
fanzhh	fanzhh	2270.043134267149	11.641479294719439
firepaw	Firepaw	2267.922105690721	0
chensuim	陈岁	2264.949797805528	0
dystopiawave	dystopiawave	2264.1310678544687	0
sheepv5	sheepv5	2263.3855348380334	54.59258872383528
zhuynan	Yong-Nan Zhu	2262.2288243348585	0
meramipop	Megumi	2257.74631392072	-73.23007035885092
tutousi	半梦半醒伴忧伤	2257.011901171467	0
luchy0120	luchy0120	2252.1409643398542	-62.660670777985324
yuiouiop	yuiouiop	2251.9603945433937	0
simpleson	Simpleson	2250.442768603917	11.721174957951753
tongtongac	tongtongac	2249.1401560647405	0
oldyan	oldyan	2247.569940224674	-32.56337666280563
henrylee4	fanhua	2247.3447325091565	0
suzyzhang	Suzy Zhang	2243.4892824417498	0
lmssb	LMSSB	2243.424814908472	0
zecong-hu	胡泽聪	2242.5804009383933	0
thuczh	thuczh	2236.397352033726	-34.00108847185714
simulated-anneal	Simulated Anneal	2236.2639719076246	0
java14	java14	2232.8334262271933	0
ujimatsu_chiya	Ujimatsu Chiya	2232.0007150320953	-82.28930147022668
washswang	WashSwang	2230.39616090638	0
time-limit	自在飞花	2230.0674448297727	11.327058732095857
implicit	塔子哥	2229.436882851326	0
angelbeats	angelbeats	2229.1577537501153	-11.737540188246546
stormsunshine	Storm	2227.243458967378	86.50084459449052
jialilue	伽利略	2226.625073682522	7.948759879346717
ddmike	ddmike	2226.444663678564	25.045119883304388
xi-jun-xiao-zi	细菌小子	2223.173584539146	-74.4587909772769
jiayindeng	JiayinDeng	2220.72294594942	0
mecentzzz	Mecent_Zhang	2218.9268049489597	0
caorui	Fighter	2218.4922797504214	0
sirius	qih	2218.4496085859278	0
eastfront	上善若水	2218.3594260841815	0
jl0x61	jl0x61	2216.7616563651954	0
hewitt_1570	林林坨小仙女	2213.3840092666605	-9.981755704791956
richenyunqi	日沉云起	2213.3719680768686	-33.265674515000164
2997ms	2997ms	2212.775469196172	0
zzb111	zzb111	2212.7113254918195	0
_hututu	胡图图	2212.5978424447258	67.92041111714259
fried-chicken	炸鸡块君	2212.1796745991965	0
acw_yxc	acwing_yxc	2210.703017655597	224.29538590627197
chauncylee	chauncylee	2210.187593762358	0
qinqishuhua	慬骐	2208.225710891483	0
dreamer-56	Dreamer	2206.5797410443747	0
untitled-4z	Zheng	2205.416805017964	76.89043854390418
xiao-hai-zi-pao	小孩子跑	2202.123334222009	0
kf11	kf11	2199.665486205434	0
hangyesheng	hangyesheng	2195.389702891488	0
jasxu	xuchengwen	2190.0240519414247	91.74338162044394
613	613	2187.4546574108585	0
slinsss	slin	2185.98635838567	0
smga	smga	2185.5317205624765	0
lwpyr	lwpyr	2181.9796542907325	-10.054180728863846
